date,country,E1_contagio,E2_tend_contagio,E3_presion_hosp,E4_tend_hosp,E5_restriccion,E6_tend_socioec,E7_preocupacion,A1_work,A2_school,A3_ptrans,A4_conf
2020-08-25,GB,0.125,0.03804,0.0540796963946868,0.0111052878963769,66.2,0.0,0.877134724857685,2.0,2.0,1.0,1.0
2020-08-26,GB,0.125,0.0,0.0411025145067697,-0.012977181887917,66.2,0.0,0.8728239845261122,2.0,2.0,1.0,1.0
2020-08-27,GB,0.11268,-0.0123199999999999,0.0497344278126508,0.008631913305881,66.2,0.0,0.8778367938194109,2.0,2.0,1.0,1.0
2020-08-28,GB,0.125,0.0123199999999999,0.0408691153647179,-0.0088653124479329,66.2,0.0,0.8768753233316089,2.0,2.0,1.0,1.0
2020-08-29,GB,0.11268,-0.0123199999999999,0.0409157330735508,4.6617708832900895e-05,66.2,0.0,0.8709206039941549,2.0,2.0,1.0,1.0
2020-08-30,GB,0.11538,0.0026999999999999,0.0574548907882239,0.0165391577146731,66.2,0.0,0.8798670465337132,2.0,2.0,1.0,1.0
2020-08-31,GB,0.08696,-0.02842,0.0484094052558781,-0.0090454855323458,66.2,0.0,0.8782849239280774,2.0,2.0,1.0,1.0
2020-09-01,GB,0.125,0.03804,0.0506756756756756,0.0022662704197975,64.35,-1.8500000000000083,0.8793436293436293,2.0,1.0,1.0,1.0
2020-09-02,GB,0.11268,-0.0123199999999999,0.0502994011976047,-0.0003762744780709,64.35,0.0,0.8650698602794411,2.0,1.0,1.0,1.0
2020-09-03,GB,0.33333,0.22065,0.0575985821887461,0.0072991809911414,64.35,0.0,0.8785999113867966,2.0,1.0,1.0,1.0
2020-09-04,GB,0.125,-0.20833,0.0504565112926477,-0.0071420708960983,64.35,0.0,0.8750600672753484,2.0,1.0,1.0,1.0
2020-09-05,GB,0.125,0.0,0.0405822673136303,-0.0098742439790174,64.35,0.0,0.8791354212615792,2.0,1.0,1.0,1.0
2020-09-06,GB,0.09524,-0.0297599999999999,0.0452322738386306,0.0046500065250003,64.35,0.0,0.8891605541972291,2.0,1.0,1.0,1.0
2020-09-07,GB,0.125,0.0297599999999999,0.0561139028475711,0.0108816290089404,64.35,0.0,0.8886097152428811,2.0,1.0,1.0,1.0
2020-09-08,GB,0.11268,-0.0123199999999999,0.0600155884645361,0.0039016856169649,64.35,0.0,0.8807482462977396,2.0,1.0,1.0,1.0
2020-09-09,GB,0.33333,0.22065,0.05401405845357,-0.0060015300109661,64.35,0.0,0.8649648538660747,2.0,1.0,1.0,1.0
2020-09-10,GB,0.125,-0.20833,0.0496254681647939,-0.004388590288776,64.35,0.0,0.8696629213483146,2.0,1.0,1.0,1.0
2020-09-11,GB,0.11268,-0.0123199999999999,0.0521251002405772,0.0024996320757832,64.35,0.0,0.8728949478748997,2.0,1.0,1.0,1.0
2020-09-12,GB,0.1126799999999999,-9.714451465470121e-17,0.0496941896024463,-0.0024309106381308,64.35,0.0,0.8650611620795107,2.0,1.0,1.0,1.0
2020-09-13,GB,0.33333,0.2206500000000001,0.0540250447227191,0.0043308551202728,64.35,0.0,0.8772808586762075,2.0,1.0,1.0,1.0
2020-09-14,GB,0.125,-0.20833,0.0608986260675826,0.0068735813448634,65.74,1.3900000000000006,0.8730040846639435,2.0,1.0,1.0,1.0
2020-09-15,GB,0.125,0.0,0.0664544369279744,0.0055558108603918,65.74,0.0,0.8726621567847195,2.0,1.0,1.0,1.0
2020-09-16,GB,0.12676,0.00176,0.0587989991659715,-0.0076554377620028,65.74,0.0,0.8665554628857381,2.0,1.0,1.0,1.0
2020-09-17,GB,0.46154,0.3347799999999999,0.066994193836534,0.0081951946705624,65.74,0.0,0.8722644037516748,2.0,1.0,1.0,1.0
2020-09-18,GB,0.125,-0.33654,0.0582163501238645,-0.0087778437126695,65.74,0.0,0.8521882741535921,2.0,1.0,1.0,1.0
2020-09-19,GB,0.125,0.0,0.0523622047244093,-0.0058541453994551,65.74,0.0,0.8649606299212599,2.0,1.0,1.0,1.0
2020-09-20,GB,0.125,0.0,0.0510011333585189,-0.0013610713658903,65.74,0.0,0.876463921420476,2.0,1.0,1.0,1.0
