date,country,E1_contagio,E2_tend_contagio,E3_presion_hosp,E4_tend_hosp,E5_restriccion,E6_tend_socioec,E7_preocupacion,A1_work,A2_school,A3_ptrans,A4_conf
2021-01-09,BR,0.11417,-0.09995,0.0796994412690257,-0.0056053528228506,61.57,0.0,0.6626420910667266,3.0,3.0,0.0,2.0
2021-01-10,BR,0.08932,-0.0248499999999999,0.0787095154406225,-0.0009899258284031,61.57,0.0,0.6747426562892292,3.0,3.0,0.0,2.0
2021-01-11,BR,0.1,0.01068,0.0831655378607602,0.0044560224201376,61.57,0.0,0.6776496430532675,3.0,3.0,0.0,2.0
2021-01-12,BR,0.1000000000000009,8.881784197001252e-16,0.0855535637015515,0.0023880258407912,61.57,0.0,0.6720652778636336,3.0,3.0,0.0,2.0
2021-01-13,BR,0.66667,0.5666699999999991,0.0814918001646298,-0.0040617635369216,64.35,2.779999999999994,0.6495915912112962,3.0,3.0,0.0,2.0
2021-01-14,BR,0.30516,-0.36151,0.0811727038734383,-0.0003190962911914,72.69,8.340000000000003,0.6506372025864775,3.0,3.0,2.0,2.0
2021-01-15,BR,0.07273,-0.2324299999999999,0.082053478553509,0.0008807746800706,72.69,0.0,0.6517775194272777,3.0,3.0,2.0,2.0
2021-01-16,BR,0.64,0.56727,0.0812588675351475,-0.0007946110183614,72.69,0.0,0.6533599896814136,3.0,3.0,2.0,2.0
2021-01-17,BR,0.36538,-0.27462,0.0754070265638389,-0.0058518409713086,72.69,0.0,0.6628106255355612,3.0,3.0,2.0,2.0
2021-01-18,BR,0.2,-0.1653799999999999,0.0825434913017396,0.0071364647379007,72.69,0.0,0.6701859628074385,3.0,3.0,2.0,2.0
2021-01-19,BR,0.09434,-0.10566,0.0779807873422488,-0.0045627039594907,72.69,0.0,0.6592578640045206,3.0,3.0,2.0,2.0
2021-01-20,BR,0.2675,0.17316,0.0788507376151516,0.0008699502729027,72.69,0.0,0.6648843651356052,3.0,3.0,2.0,2.0
2021-01-21,BR,0.1,-0.1675,0.0843749999999999,0.0055242623848482,72.69,0.0,0.6494444444444445,3.0,3.0,2.0,2.0
2021-01-22,BR,0.31579,0.21579,0.081807174209172,-0.0025678257908278,72.69,0.0,0.6488572725896776,3.0,3.0,2.0,2.0
2021-01-23,BR,0.21875,-0.09704,0.0758735693170619,-0.00593360489211,72.69,0.0,0.6557265216402638,3.0,3.0,2.0,2.0
2021-01-24,BR,0.26263,0.0438799999999999,0.075245365321701,-0.0006282039953608,72.69,0.0,0.6690657942566339,3.0,3.0,2.0,2.0
2021-01-25,BR,0.29231,0.02968,0.078463876225998,0.0032185109042969,72.69,0.0,0.6762674402541787,3.0,3.0,2.0,2.0
2021-01-26,BR,0.0,-0.29231,0.0771889400921658,-0.0012749361338321,69.91,-2.780000000000001,0.6617223502304147,3.0,3.0,2.0,2.0
2021-01-27,BR,0.23,0.23,0.0703990729340189,-0.0067898671581469,69.91,0.0,0.6647352792061998,3.0,3.0,2.0,2.0
2021-01-28,BR,0.48214,0.25214,0.07949824224992,0.0090991693159011,69.91,0.0,0.6569990412272292,3.0,3.0,2.0,2.0
2021-01-29,BR,0.15152,-0.33062,0.0762439069254115,-0.0032543353245085,69.91,0.0,0.6495907293295319,3.0,3.0,2.0,2.0
2021-01-30,BR,0.38077,0.22925,0.0771707055351873,0.0009267986097758,69.91,0.0,0.6513457927210945,3.0,3.0,2.0,2.0
2021-01-31,BR,0.17714,-0.20363,0.0668939071154664,-0.0102767984197209,69.91,0.0,0.6629740093736685,3.0,3.0,2.0,2.0
2021-02-01,BR,0.0,-0.17714,0.0716270453843778,0.0047331382689114,69.91,0.0,0.6297211073376556,3.0,3.0,2.0,2.0
2021-02-02,BR,0.31081,0.31081,0.0888800845219228,0.017253039137545,69.91,0.0,0.6608557844690967,3.0,3.0,2.0,2.0
2021-02-03,BR,0.5,0.18919,0.0747091705695723,-0.0141709139523505,69.91,0.0,0.6509291433751322,3.0,3.0,2.0,2.0
2021-02-04,BR,0.05357,-0.44643,0.0770273935448874,0.0023182229753151,69.91,0.0,0.6399963836904439,3.0,3.0,2.0,2.0
2021-02-05,BR,0.44248,0.38891,0.0771042391972147,7.684565232730922e-05,69.91,0.0,0.6450952283432316,3.0,3.0,2.0,2.0
2021-02-06,BR,0.06949,-0.37299,0.0789605698806059,0.0018563306833911,69.91,0.0,0.6314838968596368,3.0,3.0,2.0,2.0
2021-02-07,BR,0.48101,0.41152,0.0733898647284474,-0.0055707051521585,69.91,0.0,0.6313345447203715,3.0,3.0,2.0,2.0
2021-02-08,BR,0.56897,0.0879599999999999,0.0819145831306546,0.0085247184022071,69.91,0.0,0.6465609495087071,3.0,3.0,2.0,2.0
2021-02-09,BR,0.11407,-0.4548999999999999,0.0783180550019927,-0.0035965281286619,69.91,0.0,0.636408927859705,3.0,3.0,2.0,2.0
2021-02-10,BR,0.15172,0.0376499999999999,0.0833765425697396,0.0050584875677469,69.91,0.0,0.6293684538006844,3.0,3.0,2.0,2.0
2021-02-11,BR,0.13619,-0.0155299999999999,0.0799579168858494,-0.0034186256838902,69.91,0.0,0.62493424513414,3.0,3.0,2.0,2.0
2021-02-12,BR,0.1,-0.03619,0.0769824723959539,-0.0029754444898954,69.91,0.0,0.6315342444598873,3.0,3.0,2.0,2.0
2021-02-13,BR,0.25,0.15,0.0738698086404277,-0.0031126637555261,69.91,0.0,0.6251357900894126,3.0,3.0,2.0,2.0
2021-02-14,BR,0.17391,-0.0760899999999999,0.0796893778311916,0.0058195691907639,69.91,0.0,0.6416751409817879,3.0,3.0,2.0,2.0
2021-02-15,BR,0.12069,-0.05322,0.0761429758935993,-0.0035464019375923,73.61,3.700000000000003,0.6462177888611804,3.0,3.0,2.0,3.0
2021-02-16,BR,0.60784,0.48715,0.0743232157506151,-0.0018197601429842,73.61,0.0,0.6534864643150123,3.0,3.0,2.0,3.0
2021-02-17,BR,0.05263,-0.5552100000000001,0.0782956724756107,0.0039724567249956,73.61,0.0,0.6579671475027099,3.0,3.0,2.0,3.0
2021-02-18,BR,0.67925,0.6266200000000001,0.0793179504580929,0.0010222779824821,73.61,0.0,0.6450627757041059,3.0,3.0,2.0,3.0
2021-02-19,BR,0.2,-0.47925,0.0789544597143626,-0.0003634907437302,73.61,0.0,0.6385520524566604,3.0,3.0,2.0,3.0
2021-02-20,BR,0.1999999999999969,-3.108624468950439e-15,0.077886077081284,-0.0010683826330785,73.61,0.0,0.6458910846821068,3.0,3.0,2.0,3.0
2021-02-21,BR,0.2000000000000083,1.1407541578023483e-14,0.078471821107352,0.0005857440260679,73.61,0.0,0.6465880023104217,3.0,3.0,2.0,3.0
2021-02-23,BR,0.1999999999999967,-1.1601830607332886e-14,0.0830872376087476,0.0046154165013956,73.61,0.0,0.6385984515923059,3.0,3.0,2.0,3.0
2021-02-24,BR,0.3,0.1000000000000032,0.0748200275014153,-0.0082672101073322,73.61,0.0,0.630510393917334,3.0,3.0,2.0,3.0
2021-02-25,BR,0.0,-0.3,0.0788924558587479,0.0040724283573325,73.61,0.0,0.6260834670947031,3.0,3.0,2.0,3.0
2021-02-26,BR,7.632783294297951e-15,7.632783294297951e-15,0.0810659411011523,0.0021734852424044,76.39,2.780000000000001,0.6286811779769527,3.0,3.0,2.0,3.0
2021-02-28,BR,6.895216882450174e-15,-7.37566411847777e-16,0.0728812382869437,-0.0081847028142086,70.83,-5.560000000000002,0.6419101825501492,3.0,3.0,1.0,3.0
2021-03-01,BR,3.653818157342065e-15,-3.241398725108109e-15,0.0830504952552468,0.010169256968303,67.13,-3.700000000000003,0.6132160421140126,3.0,3.0,1.0,2.0
2021-03-02,BR,6.582180657287285e-15,2.9283624999452196e-15,0.0756560580681183,-0.0073944371871284,67.13,0.0,0.623464544946957,3.0,3.0,1.0,2.0
2021-03-04,BR,3.279370649764936e-15,-3.3028100075223485e-15,0.0794183445190156,0.0037622864508973,67.13,0.0,0.6250932140193886,3.0,3.0,1.0,2.0
2021-03-06,BR,4.5627790202390435e-15,1.2834083704741074e-15,0.0783039505855101,-0.0011143939335055,67.13,0.0,0.6217989962681766,3.0,3.0,1.0,2.0
2021-03-07,BR,0.0,-4.5627790202390435e-15,0.0769924812030073,-0.0013114693825027,67.13,0.0,0.6329022556390977,3.0,3.0,1.0,2.0
2021-03-08,BR,3.809053513518605e-15,3.809053513518605e-15,0.0826582278481012,0.0056657466450938,67.13,0.0,0.6422784810126583,3.0,3.0,1.0,2.0
2021-03-09,BR,4.8436899916170746e-15,1.0346364780984694e-15,0.0838946723821187,0.0012364445340175,67.13,0.0,0.6259644825474586,3.0,3.0,1.0,2.0
2021-03-10,BR,4.693347317287385e-15,-1.5034267432968941e-16,0.0882118311242022,0.0043171587420834,67.13,0.0,0.6189248895434463,3.0,3.0,1.0,2.0
2021-03-11,BR,0.0,-4.693347317287385e-15,0.0854235530494523,-0.0027882780747498,67.13,0.0,0.6189642880290362,3.0,3.0,1.0,2.0
2021-03-13,BR,0.16522,0.16522,0.0858077342397229,0.0003841811902706,67.13,0.0,0.6228435836593343,3.0,3.0,1.0,2.0
2021-03-14,BR,0.1652200000000037,3.6914915568786455e-15,0.0793622032976988,-0.0064455309420241,67.13,0.0,0.6393670350908981,3.0,3.0,1.0,2.0
2021-03-15,BR,0.66667,0.5014499999999963,0.0828992072480181,0.0035370039503192,67.13,0.0,0.638335220838052,3.0,3.0,1.0,2.0
2021-03-16,BR,0.6666699999999983,-1.6653345369377348e-15,0.0855239185883087,0.0026247113402906,67.13,0.0,0.6317734631200874,3.0,3.0,1.0,2.0
2021-03-17,BR,0.6666699999999959,-2.4424906541753444e-15,0.091780821917808,0.0062569033294993,70.83,3.700000000000003,0.6254794520547945,3.0,3.0,1.0,3.0
2021-03-18,BR,0.0,-0.6666699999999959,0.0859766277128546,-0.0058041942049534,70.83,0.0,0.6312743461324429,3.0,3.0,1.0,3.0
2021-03-19,BR,4.6351811278100286e-15,4.6351811278100286e-15,0.079156722354813,-0.0068199053580415,70.83,0.0,0.6276281395613138,3.0,3.0,1.0,3.0
2021-03-20,BR,1.0813386342389352e-14,6.1782052145793225e-15,0.076561187342481,-0.0025955350123319,70.83,0.0,0.6282273872864744,3.0,3.0,1.0,3.0
2021-03-23,BR,5.303306745787047e-15,-5.510079596602305e-15,0.0833285607926235,0.0067673734501425,70.83,0.0,0.6432048565374263,3.0,3.0,1.0,3.0
2021-03-24,BR,1.1593129659370558e-14,6.289822913583511e-15,0.0871817726031975,0.003853211810574,70.83,0.0,0.6306055372959724,3.0,3.0,1.0,3.0
2021-03-27,BR,6.8531521457720575e-15,-4.7399775135985e-15,0.0755799903334943,-0.0116017822697032,70.83,0.0,0.6368414693088449,3.0,3.0,1.0,3.0
2021-03-28,BR,0.0,-6.8531521457720575e-15,0.0755459262215632,-3.406411193110359e-05,70.83,0.0,0.6476423969439534,3.0,3.0,1.0,3.0
2021-03-30,BR,5.355781837630782e-15,5.355781837630782e-15,0.078121255691349,0.0025753294697858,70.83,0.0,0.6427030913012222,3.0,3.0,1.0,3.0
2021-03-31,BR,0.4,0.3999999999999947,0.0774484616830628,-0.0006727940082862,70.83,0.0,0.6458424713327903,3.0,3.0,1.0,3.0
2021-04-01,BR,0.23077,-0.16923,0.0779770967101342,0.0005286350270714,70.83,0.0,0.6068047924803072,3.0,3.0,1.0,3.0
2021-04-02,BR,0.14865,-0.08212,0.0744902765628154,-0.0034868201473187,70.83,0.0,0.6498216809097638,3.0,3.0,1.0,3.0
2021-04-03,BR,0.24215,0.0935,0.0724297542212659,-0.0020605223415494,70.83,0.0,0.6536280070408762,3.0,3.0,1.0,3.0
2021-04-04,BR,0.21896,-0.02319,0.0802745073348863,0.0078447531136204,70.83,0.0,0.6579361581565195,3.0,3.0,1.0,3.0
2021-04-05,BR,0.30345,0.08449,0.0785670916818457,-0.0017074156530406,70.83,0.0,0.659016393442623,3.0,3.0,1.0,3.0
2021-04-06,BR,0.46014,0.15669,0.0804053243794219,0.0018382326975762,70.83,0.0,0.6569132989567095,3.0,3.0,1.0,3.0
2021-04-07,BR,0.33275,-0.12739,0.0776875608963948,-0.0027177634830271,70.83,0.0,0.644105228970445,3.0,3.0,1.0,3.0
2021-04-08,BR,0.43429,0.10154,0.0801880270980229,0.0025004662016281,70.83,0.0,0.650076040370524,3.0,3.0,1.0,3.0
2021-04-09,BR,0.11613,-0.31816,0.0732787248173566,-0.0069093022806663,70.83,0.0,0.6389934322190244,3.0,3.0,1.0,3.0
2021-04-10,BR,0.21572,0.09959,0.0736864896073902,0.0004077647900335,70.83,0.0,0.6333718244803695,3.0,3.0,1.0,3.0
2021-04-11,BR,0.09587,-0.11985,0.0711451042643768,-0.0025413853430134,70.83,0.0,0.6563965654087597,3.0,3.0,1.0,3.0
2021-04-12,BR,0.21795,0.12208,0.0781132333812553,0.0069681291168785,70.83,0.0,0.6565345382350928,3.0,3.0,1.0,3.0
2021-04-13,BR,0.255,0.03705,0.081217237388522,0.0031040040072666,70.83,0.0,0.6500782898767785,3.0,3.0,1.0,3.0
2021-04-14,BR,0.44811,0.19311,0.0817707599041308,0.0005535225156087,70.83,0.0,0.636261102495418,3.0,3.0,1.0,3.0
2021-04-15,BR,0.34394,-0.1041699999999999,0.0733521797351583,-0.0084185801689724,70.83,0.0,0.6359916679065615,3.0,3.0,1.0,3.0
2021-04-16,BR,0.32875,-0.01519,0.0743335749375855,0.0009813952024271,70.83,0.0,0.6220504147539664,3.0,3.0,1.0,3.0
2021-04-17,BR,0.19713,-0.13162,0.0731432253906878,-0.0011903495468977,70.83,0.0,0.6331561140647656,3.0,3.0,1.0,3.0
2021-04-18,BR,0.26362,0.06649,0.0749853971962616,0.0018421718055738,70.83,0.0,0.6425963785046729,3.0,3.0,1.0,3.0
2021-04-19,BR,0.20581,-0.05781,0.0776187424339527,0.002633345237691,63.43,-7.399999999999999,0.6534928434095278,3.0,2.0,1.0,2.0
2021-04-20,BR,0.17326,-0.0325499999999999,0.0743845340582992,-0.0032342083756534,60.65,-2.780000000000001,0.6424256154659417,3.0,2.0,1.0,2.0
2021-04-21,BR,0.19103,0.01777,0.0739322975305861,-0.000452236527713,60.65,0.0,0.6423478195601591,3.0,2.0,1.0,2.0
2021-04-22,BR,0.23085,0.0398199999999999,0.076934772692717,0.0030024751621308,60.65,0.0,0.6426942374942983,3.0,2.0,1.0,2.0
2021-04-23,BR,0.22807,-0.00278,0.0787547328565418,0.0018199601638247,60.65,0.0,0.6379469920067312,3.0,2.0,1.0,2.0
2021-04-24,BR,0.30435,0.07628,0.0752770024528461,-0.0034777304036957,60.65,0.0,0.6340184386365558,3.0,2.0,1.0,2.0
2021-04-25,BR,0.15722,-0.14713,0.075763373383332,0.0004863709304858,60.65,0.0,0.6542435141960664,3.0,2.0,1.0,2.0
2021-04-26,BR,0.23109,0.0738699999999999,0.0713674215892286,-0.0043959517941034,60.65,0.0,0.6578722079539264,3.0,2.0,1.0,2.0
2021-04-27,BR,0.13651,-0.09458,0.0759444573733612,0.0045770357841325,60.65,0.0,0.646652703436506,3.0,2.0,1.0,2.0
2021-04-28,BR,0.2381,0.10159,0.0790835181079083,0.0031390607345471,60.65,0.0,0.6289726533628973,3.0,2.0,1.0,2.0
2021-04-29,BR,0.15009,-0.08801,0.0770252324037184,-0.0020582857041898,60.65,0.0,0.6208056662239929,3.0,2.0,1.0,2.0
2021-04-30,BR,0.28706,0.1369699999999999,0.0768769369189242,-0.0001482954847941,60.65,0.0,0.6272118364490653,3.0,2.0,1.0,2.0
2021-05-01,BR,0.34286,0.0558,0.0734677969404657,-0.0034091399784585,60.65,0.0,0.5990451135145669,3.0,2.0,1.0,2.0
2021-05-02,BR,0.35747,0.01461,0.0725631768953068,-0.0009046200451588,60.65,0.0,0.6425992779783394,3.0,2.0,1.0,2.0
2021-05-03,BR,0.35088,-0.0065899999999999,0.0764412165229232,0.0038780396276164,56.94,-3.710000000000001,0.6523831139355425,2.0,2.0,1.0,2.0
2021-05-04,BR,0.125,-0.22588,0.0803411131059245,0.0038998965830012,56.94,0.0,0.633572710951526,2.0,2.0,1.0,2.0
2021-05-05,BR,0.19565,0.0706499999999999,0.0802369413031771,-0.0001041718027473,56.94,0.0,0.6193681565248609,2.0,2.0,1.0,2.0
2021-05-06,BR,0.20359,0.00794,0.0767735665694848,-0.0034633747336922,56.94,0.0,0.6191359660747416,2.0,2.0,1.0,2.0
2021-05-07,BR,0.08969,-0.1138999999999999,0.0781645866566575,0.0013910200871726,56.94,0.0,0.6266303837853054,2.0,2.0,1.0,2.0
2021-05-08,BR,0.31111,0.22142,0.07205556091444,-0.0061090257422175,56.94,0.0,0.6218771100607697,2.0,2.0,1.0,2.0
2021-05-09,BR,0.12903,-0.18208,0.0769752787203101,0.00491971780587,56.94,0.0,0.6341250605913717,2.0,2.0,1.0,2.0
2021-05-10,BR,0.096,-0.03303,0.0762647233285313,-0.0007105553917787,56.94,0.0,0.643843742055758,2.0,2.0,1.0,2.0
2021-05-11,BR,0.23077,0.13477,0.0789061856519232,0.0026414623233918,56.94,0.0,0.6375092661230541,2.0,2.0,1.0,2.0
2021-05-12,BR,0.18182,-0.0489499999999999,0.08337617823479,0.0044699925828668,56.94,0.0,0.6283633247643531,2.0,2.0,1.0,2.0
